Dataset	Experiment ID	Experiment Tag	MS Runs	Spectra Searched	Spectra ID'd	%Spectra ID'd	Distinct Peptides	Unique Peptides	Added Peptides	Cumulative Peptides	Distinct Canonical Proteins	Unique Canonical Proteins	Unique All Proteins	Added Canonical Proteins	Cumulative Canonical Proteins	Date Added	Pubmed Id or DOI	Instrument Name	Sample Category
PXD019483	8381	kingdoms-of-life_Hs-HeLa	32	8,546,922	506,488	5.93 %	119,387	901	1,660	2,136,582	7,375		7	1	16,300	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Other Female Reproductive Organ
PXD019483	8409	kingdoms-of-life_Hs-HepG2	16	4,312,428	228,601	5.30 %	78,598	828	1,273	2,137,855	5,980		7	2	16,302	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Liver
PXD019483	8426	kingdoms-of-life_Hs-MCF-7	16	4,289,940	240,686	5.61 %	80,465	248	415	2,138,270	6,549		5	0	16,302	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Breast
PXD019483	8449	kingdoms-of-life_Hs-PC3	16	4,351,734	259,086	5.95 %	64,839	82	153	2,138,423	5,439		1	0	16,302	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Other Male Reproductive Organ
PXD019483	8411	kingdoms-of-life_Hs-RKO	16	4,380,171	269,286	6.15 %	66,229	102	170	2,138,593	5,535		3	0	16,302	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Digestive System
PXD019483	8382	kingdoms-of-life_Hs-U205	16	3,830,904	191,928	5.01 %	63,516	120	197	2,138,790	5,875			2	16,304	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Bone
PXD019483	8444	kingdoms-of-life_Hs-U87	16	4,362,132	263,303	6.04 %	65,458	109	177	2,138,967	5,369			1	16,305	2020-11-11	32555458	Q Exactive HF-X	Cancer Cell Lines, Brain
PrePX250	8425	Cancer-CellLine-Encyclopedia_TMT10	1,150	22,372,021	3,475,507	15.54 %	167,963	731	2,611	2,141,578	9,522		30	4	16,309	2020-11-11	22460905	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Anatomical Entities
S037	8402	S037_ColonCancer_Proteome	600	18,608,179	3,926,601	21.10 %	92,631	544	962	2,142,540	6,190		15	0	16,309	2020-10-08	29988108	Q Exactive	Cancer, Digestive System
S037	8457	S037_ColonCancer_Proteome_TMT	264	9,547,320	4,681,181	49.03 %	188,908	1,304	7,345	2,149,885	7,731		51	4	16,313	2020-10-08	29988108	Q Exactive Plus	Cancer, Digestive System
S054	8390	S054_HeadNeck-HNSCC_Proteome-p2_TMT	250	11,406,500	3,631,420	31.84 %	310,890	5,719	30,251	2,180,136	10,095		74	12	16,325	2020-10-05	29988108	Orbitrap Fusion Lumos	Cancer, Other Anatomical Entities
S054	8415	S054_HeadNeck-HNSCC_Proteome-p1_TMT	250	11,388,168	3,671,124	32.24 %	301,789	4,740	10,697	2,190,833	9,863		88	5	16,330	2020-10-05	29988108	Orbitrap Fusion Lumos	Cancer, Other Anatomical Entities
PXD001571	8730	ovcar-3_TMtreated-48h_triplicates_itraq	48	3,683,268	455,647	12.37 %	114,131	556	1,213	2,192,046	7,161		15	2	16,332	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD001571	8777	ovcar-3_TMtreated_6timePoint_itraq	48	3,431,379	406,461	11.85 %	102,638	374	543	2,192,589	6,671		1	0	16,332	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD001571	8883	ovcar-3_TMtreated_nglyco-NGAG_silac	24	460,380	7,751	1.68 %	2,044	391	549	2,193,138	202		5	1	16,333	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD001571	8835	ovcar-3_TMtreated_nglyco-SPEG_silac	24	751,470	20,189	2.69 %	4,759	132	553	2,193,691	611			2	16,335	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD001571	8797	ovcar-3_TMtreated_proteome_silac	48	1,927,095	263,673	13.68 %	48,475	89	166	2,193,857	4,730		4	1	16,336	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD001571	8754	ovcar-3_TMuntreated_nglyco-SPEG_silac	24	729,837	19,639	2.69 %	4,505	189	285	2,194,142	592			0	16,336	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD001571	8832	ovcar-3_TMuntreated_proteome_silac	48	2,046,855	274,242	13.40 %	50,287	269	342	2,194,484	4,888		6	1	16,337	2021-11-16	30884134	Q Exactive	Cancer Cell Lines, Ovary
PXD004815	8593	Plasma_Thyrotoxicosis_MARS6	160	2,353,584	517,956	22.01 %	6,265	4	27	2,194,511	280			0	16,337	2021-04-08	28065164	LTQ Orbitrap Velos	Blood Plasma
PXD005354	8793	CRC65_cell_lines_full-proteome	1,539	21,217,980	9,998,979	47.13 %	178,266	1,445	2,593	2,197,104	9,725		99	19	16,356	2021-11-16	29101300	LTQ Orbitrap Velos	Cancer Cell Lines, Digestive System
PXD005487	8746	u87_hypoxia_silac_tmt	75	10,136,455	1,110,457	10.96 %	21,077	61	112	2,197,216	1,783		1	0	16,356	2021-11-16	28874504	Q Exactive	Cancer Cell Lines, Brain
PXD006109	8544	Plasma_LCProto-Boxcar	6	71,924	11,476	15.96 %	2,519	1	6	2,197,222	129			0	16,356	2021-02-04	29735998	Q Exactive HF	Blood Plasma
PXD006109	8556	Plasma_LCProto-Standard	6	199,706	19,288	9.66 %	4,196	18	42	2,197,264	174			0	16,356	2021-02-04	29735998	Q Exactive HF	Blood Plasma
PXD006371	8918	PD-effluent_EVs_SEC	126	1,219,457	305,108	25.02 %	25,802	181	411	2,197,675	1,664		1	1	16,357	2021-11-16	28594924	Q Exactive Plus	Other Anatomical Entities
PXD007846	8537	Plasma-EDTA-Heparin-Serum_MAR14_ASAP2_TMT	44	2,716,453	261,511	9.63 %	7,702	58	132	2,197,807	472		1	1	16,358	2021-02-04	29451788	Orbitrap Fusion	Blood Plasma
PXD007916	8872	mcf-7_silac-sprox	72	4,750,563	791,392	16.66 %	21,545	45	60	2,197,867	1,881		1	0	16,358	2021-11-16	29332387	Q Exactive Plus	Cancer Cell Lines, Breast
PXD008068	8887	a431_phospho-tio2_trypsin_itraq	8	124,089	4,728	3.81 %	2,333	89	260	2,198,127	320		6	0	16,358	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Skin
PXD008068	8803	a431_subtilisin_itraq	2	87,411	4,070	4.66 %	3,444	576	2,264	2,200,391	408		4	0	16,358	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Skin
PXD008068	8731	a431_subtilisin	40	1,979,208	144,062	7.28 %	86,419	60,903	66,572	2,266,963	5,151		547	2	16,360	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Skin
PXD008068	8916	a431_subtilisin-trypsin_itraq	40	798,024	50,069	6.27 %	29,515	2,358	3,012	2,269,975	2,422		30	0	16,360	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Skin
PXD008068	8732	a431_trypsin_itraq	2	93,018	13,045	14.02 %	9,640	47	163	2,270,138	945		4	0	16,360	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Skin
PXD008068	8775	a431_trypsin	40	1,990,407	298,503	15.00 %	145,674	7,980	11,734	2,281,872	7,486		167	0	16,360	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Skin
PXD008068	8859	hela-s3_subtilisin	12	545,790	39,231	7.19 %	14,365	560	624	2,282,496	1,339		5	0	16,360	2021-11-16	29136377	Q Exactive HF	Cancer Cell Lines, Other Female Reproductive Organ
PXD008163	8573	Chronic-Pancreatitis_Plasma_IgY14Dep_noFrac	6	191,286	9,701	5.07 %	3,014	4	38	2,282,534	134			0	16,360	2021-02-09	29641209	Q Exactive	Blood Plasma
PXD008163	8564	Chronic-Pancreatitis_Serum_IgY14Dep_Frac	48	1,195,182	207,730	17.38 %	7,199	80	254	2,282,788	306		12	1	16,361	2021-02-09	29641209	Q Exactive	Blood Plasma
PXD008163	8541	Chronic-Pancreatitis_Serum_NoDep_Tip-based-Frac	48	1,198,738	141,589	11.81 %	4,905	26	83	2,282,871	180			0	16,361	2021-02-09	29641209	Q Exactive	Blood Plasma
PXD008441	8595	IgY14_high-pH_RPLC	46	1,675,668	103,584	6.18 %	15,573	53	253	2,283,124	805			0	16,361	2021-04-08	26724764	Q Exactive	Blood Plasma
PXD008441	8596	IgY14_PNGFase_high-pH_RPLC	46	1,672,416	106,637	6.38 %	15,351	160	372	2,283,496	695		23	0	16,361	2021-04-08	26724764	Q Exactive	Blood Plasma
PXD008441	8607	IgY14_SDS-PAGE_in-gel_Digestion	46	1,598,424	124,852	7.81 %	7,395	17	66	2,283,562	387			0	16,361	2021-04-08	26724764	Q Exactive	Blood Plasma
PXD008441	8606	proteome-equalization_high-pH_RPLC	46	1,653,096	78,294	4.74 %	11,062	49	130	2,283,692	549			1	16,362	2021-04-08	26724764	Q Exactive	Blood Plasma
PXD008441	8598	tandem-IgY14_high-pH_RPLC	46	1,729,365	65,521	3.79 %	8,515	24	55	2,283,747	498		13	0	16,362	2021-04-08	26724764	Q Exactive	Blood Plasma
PXD008952	8748	nci-7-cell-line_proteome_tmt	50	1,055,428	252,576	23.93 %	97,015	707	10,467	2,294,214	5,255		18	1	16,363	2021-11-16	29718670	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Anatomical Entities
PXD009589	8608	Plasma_BBB-impairment_MARS14_TMT6	87	1,705,680	356,326	20.89 %	4,721	5	12	2,294,226	291		5	0	16,363	2021-04-08	30702894	Orbitrap Elite	Blood Plasma
PXD010138	8879	entorhinal-cortex_alzheimer_progression	192	12,335,703	2,898,058	23.49 %	47,519	64	329	2,294,555	3,309			0	16,363	2021-11-16	31207390	Q Exactive	Brain
PXD010138	8814	frontal-cortex_alzheimer_progression	168	10,709,232	2,587,843	24.16 %	46,233	58	161	2,294,716	3,213		1	1	16,364	2021-11-16	31207390	Q Exactive	Brain
PXD010138	8757	parahippocampal-cortex_alzheimer_progression	192	12,640,836	2,965,580	23.46 %	49,643	78	166	2,294,882	3,300		4	0	16,364	2021-11-16	31207390	Q Exactive	Brain
PXD010138	8909	temporal-cortex_alzheimer_progression	186	11,731,173	2,701,123	23.03 %	43,021	54	74	2,294,956	3,058		1	0	16,364	2021-11-16	31207390	Q Exactive	Brain
PXD010611	8842	nonmalignant_prostate_fibroblasts_proteome	24	1,135,200	400,727	35.30 %	46,422	72	105	2,295,061	3,320			0	16,364	2021-11-16	31061140	Q Exactive HF	Other Male Reproductive Organ
PXD010756	8772	csf_alzheimers_acitretin-treated	72	2,594,222	386,701	14.91 %	16,698	322	523	2,295,584	994		2	1	16,365	2021-11-16	30833305	Q Exactive	Cerebrospinal Fluid
PXD010807	8783	brain_alzheimers_phospho-IMAC_tmt	24	576,212	53,158	9.23 %	8,320	196	792	2,296,376	977		3	2	16,367	2021-11-16	32182160	Orbitrap Fusion Lumos	Brain
PXD011075	8825	tear_fluid_irt_proteome	96	3,322,146	403,872	12.16 %	25,060	454	700	2,297,076	2,041		1	0	16,367	2021-11-16	31372408	Q Exactive HF	Other Anatomical Entities
PXD011076	8890	substantia_nigra_tissue_irt_proteome	108	5,348,847	877,193	16.40 %	64,869	647	1,081	2,298,157	4,004		33	6	16,373	2021-11-16	31372383	Q Exactive HF	Brain
PXD011085	8741	a549_ddw-camp-mtx-pctl_tmt	40	1,505,284	310,964	20.66 %	69,724	107	520	2,298,677	5,509		5	0	16,373	2021-11-16	31519768	Q Exactive	Cancer Cell Lines, Lung
PXD011085	8913	a549_ddw-normalwater_vehicle-auranofin_iodotmt	6	136,272	30,653	22.49 %	16,491	27	36	2,298,713	1,797		3	0	16,373	2021-11-16	31519768	Orbitrap Elite	Cancer Cell Lines, Lung
PXD011085	8794	a549_vehicle-ddw-mix-pctl_time-course_tmt	100	2,410,506	480,482	19.93 %	77,605	82	256	2,298,969	5,318		21	0	16,373	2021-11-16	31519768	Orbitrap Elite	Cancer Cell Lines, Lung
PXD011085	8852	mcf7-a549-ht29_ddw_temperature-point_tmt	40	1,316,714	251,161	19.07 %	64,572	245	889	2,299,858	4,303		3	0	16,373	2021-11-16	31519768	Q Exactive HF	Cancer Cell Lines, Other Anatomical Entities
PXD011085	8902	mcf7-a549-ht29_normal-water_tmt	40	1,348,572	257,516	19.10 %	61,230	161	387	2,300,245	4,215		1	0	16,373	2021-11-16	31519768	Q Exactive HF	Cancer Cell Lines, Other Anatomical Entities
PXD011482	8575	AD-BiomarkerDiscovery_Serum_Undepleted_TMT_QE	148	6,248,840	274,908	4.40 %	21,277	1,922	3,740	2,303,985	835		17	2	16,375	2021-01-29	31019427	Q Exactive	Blood Plasma
PXD011482	8534	AD-BiomarkerDiscovery_Serum_Undepleted_TMT_QEHF	212	10,702,920	400,693	3.74 %	46,303	5,740	9,273	2,313,258	1,763		2	2	16,377	2021-01-29	31019427	Q Exactive HF	Blood Plasma
PXD011797	8535	proteome_profiling_plasma_SPEA_QEHF	32	810,342	22,846	2.82 %	4,753	82	200	2,313,458	395		1	0	16,377	2021-01-29	31308252	Q Exactive HF	Blood Plasma
PXD011797	8569	proteome_profiling_plasma_SPEA_QEHFX	48	2,479,912	84,829	3.42 %	9,877	415	612	2,314,070	724		6	2	16,379	2021-01-29	31308252	Q Exactive HF-X	Blood Plasma
PXD011957	8850	pdac_cell_lines_silac_LTQFT	144	2,932,464	134,548	4.59 %	22,648	103	206	2,314,276	2,476		1	1	16,380	2021-11-16	30651550	LTQ FT	Cancer Cell Lines, Pancreas
PXD011957	8836	pdac_cell_lines_silac_LTQ-Orbi	1,014	19,402,470	1,471,605	7.58 %	54,311	546	767	2,315,043	4,798		12	1	16,381	2021-11-16	30651550	Orbitrap Elite	Cancer Cell Lines, Pancreas
PXD017804	8610	Plasma_HA-LA_ProteoMiner_TMT6_Frac	36	458,348	44,236	9.65 %	11,381	83	218	2,315,261	511			0	16,381	2021-04-15	32328356	Q Exactive Plus	Blood Plasma
PXD012655	8734	ovcar8_nci-adr-res_n-glyco_sliac	24	703,998	59,804	8.49 %	4,551	445	687	2,315,948	581		34	3	16,384	2021-11-16	28077793	Q Exactive	Cancer Cell Lines, Ovary
PXD012655	8799	ovcar8_nci-adr-res_proteome_sliac	96	2,379,498	461,721	19.40 %	73,785	109	158	2,316,106	5,611		2	0	16,384	2021-11-16	28077793	Q Exactive	Cancer Cell Lines, Ovary
PXD012974	8869	plasma_cerebral_ischemia-healty-ctrl_proteopep-dep	36	650,850	124,553	19.14 %	2,190	9	17	2,316,123	108			0	16,384	2021-11-16	31258150	Q Exactive HF	Blood Plasma
PXD013174	8884	serum_DMD_piercetop12_tmt	144	6,186,435	198,251	3.20 %	12,577	157	358	2,316,481	502			0	16,384	2021-11-16	33110978	Q Exactive HF	Blood Plasma
PXD014433	8750	a375_a77-1726-treated_tmt	24	365,387	45,141	12.35 %	35,900	63	169	2,316,650	4,522		3	0	16,384	2021-11-16	32231306	Orbitrap Fusion Lumos	Cancer Cell Lines, Skin
PXD015006	8609	Plasma_Post-ischemicStroke_noDep-unFrac	75	2,814,345	583,297	20.73 %	7,920	251	466	2,317,116	236		1	0	16,384	2021-04-15	32849183	Q Exactive HF	Blood Plasma
PXD015163	8560	Colorectal-Cancer_Plasma_MOPS_MARs-Hu14_Fusion	64	1,365,142	168,859	12.37 %	3,853	2	6	2,317,122	309			0	16,384	2021-02-04	32023884	Orbitrap Fusion	Blood Plasma
PXD015163	8574	Colorectal-Cancer_Plasma_MOPS_MARs-Hu14_QE	8	71,126	13,220	18.59 %	1,248	0	0	2,317,122	74			0	16,384	2021-02-04	32023884	Q Exactive	Blood Plasma
PXD015223	8726	BMSC_ASC_stromal_cell	170	8,364,957	1,553,731	18.57 %	95,242	373	591	2,317,713	6,073		12	4	16,388	2021-11-16	32885592	Q Exactive HF	Non Cancer Cell Lines
PXD016069	8774	olfactory-bulbs_lewy-body_phospho-e-IMAC_tmt	24	505,174	85,431	16.91 %	36,870	262	487	2,318,200	3,401		13	3	16,391	2021-11-16	32887355	Orbitrap Fusion Lumos	Olfactory system
PXD016297	8532	Schizophrenia-Ctrl_Plasma_MOPS_depleted	100	869,426	94,480	10.87 %	1,872	21	35	2,318,235	119		1	0	16,391	2021-02-04	32154357	Q Exactive HF-X	Blood Plasma
PXD016297	8548	Schizophrenia_Plasma_MOPS_depleted	102	754,070	65,231	8.65 %	1,655	7	12	2,318,247	103			0	16,391	2021-02-04	32154357	Q Exactive HF-X	Blood Plasma
PXD016571	8876	urine_t2d_HSA-Immunoglobulin-Dep_proteome	128	5,148,928	469,250	9.11 %	13,003	496	770	2,319,017	760		4	1	16,392	2021-11-16	32545899	Q Exactive Plus	Urine
PXD016957	8551	Plasma_SPD_LMWP-Enrichment_Peptide	12	466,260	1,769	0.38 %	353	55	82	2,319,099	25		3	0	16,392	2021-02-03	32618196	Orbitrap Fusion Lumos	Blood Plasma
PXD016957	8558	Plasma_SPD_LMWP-Enrichment_Protein	12	287,176	19,432	6.77 %	3,215	27	53	2,319,152	177		3	0	16,392	2021-02-03	32618196	Orbitrap Fusion Lumos	Blood Plasma
PXD016957	8540	Plasma_TCA_LMWP-Enrichment_Peptide	12	480,822	928	0.19 %	291	25	35	2,319,187	19		7	0	16,392	2021-02-03	32618196	Orbitrap Fusion Lumos	Blood Plasma
PXD016957	8559	Plasma_TCA_LMWP-Enrichment_Protein	12	280,476	3,255	1.16 %	761	7	8	2,319,195	77			0	16,392	2021-02-03	32618196	Orbitrap Fusion Lumos	Blood Plasma
PXD017052	8543	Plasma_Proteome_Nanoparticle-Protein-Corona	228	11,349,164	1,145,015	10.09 %	16,602	156	330	2,319,525	964		4	1	16,393	2021-01-29	32699280	Orbitrap Fusion Lumos	Blood Plasma
PXD017195	8743	HRECs_anti-PlGF-w-control_tmt	48	1,221,930	236,021	19.32 %	81,190	270	901	2,320,426	5,242		12	1	16,394	2021-11-16	32058040	Orbitrap Fusion Lumos	Eye
PXD017211	8536	MDD-TreatmentNonResponsder_Plasma_MAR14	104	5,793,408	909,039	15.69 %	15,269	96	371	2,320,797	621			0	16,394	2021-02-01	33126421	Q Exactive	Blood Plasma
PXD017211	8562	MDD-TreatmentResponsder_Plasma_MAR14	104	5,780,440	842,653	14.58 %	13,775	110	211	2,321,008	586		2	0	16,394	2021-02-01	33126421	Q Exactive	Blood Plasma
PXD017804	8599	Plasma_BMD_AgilentTop14_TMT6_highPH-RP-Frac	30	785,630	93,920	11.95 %	9,941	23	64	2,321,072	473			0	16,394	2021-04-15	32328356	Q Exactive Plus	Blood Plasma
PXD017821	8805	colorectal-carcinoma_TOP_proteome_extraction	38	1,799,858	324,293	18.02 %	31,841	28	57	2,321,129	2,983		2	0	16,394	2021-11-16	32641473	Q Exactive Plus	Cancer, Digestive System
PXD017834	8603	Plasma_PierceTop12-Dep	18	1,383,834	21,487	1.55 %	2,350	0	3	2,321,132	124			0	16,394	2021-04-09	33072574	Orbitrap Fusion	Blood Plasma
PXD017834	8594	Plasma_PierceTop12-Dep_iTRAQ4	6	645,830	11,708	1.81 %	2,403	34	44	2,321,176	123		10	0	16,394	2021-04-09	33072574	Orbitrap Fusion	Blood Plasma
PXD017834	8605	Plasma_PierceTop12-Dep_TMT6_Frac	36	2,102,548	36,980	1.76 %	4,189	58	113	2,321,289	177		4	0	16,394	2021-04-09	33072574	Orbitrap Fusion	Blood Plasma
PXD018430	8845	stratum-corneum_young-elder	10	459,649	72,906	15.86 %	13,505	1,086	1,713	2,323,002	962			5	16,399	2021-11-16	32602849	Q Exactive HF	Skin
PXD019103	8818	colorectal-cancer_proteome	30	7,232,782	2,388,934	33.03 %	83,368	694	1,453	2,324,455	4,733		11	0	16,399	2021-11-16	32587829	Orbitrap Fusion Lumos	Cancer, Digestive System
PXD019103	8861	normal-colonic-mucosa_proteome	30	7,212,920	2,277,768	31.58 %	61,865	338	492	2,324,947	3,912		1	1	16,400	2021-11-16	32587829	Orbitrap Fusion Lumos	Digestive System
PXD019403	8604	Plasma_PepS	36	1,807,912	165,325	9.14 %	4,681	82	161	2,325,108	291		1	0	16,400	2021-04-13	33319979	Q Exactive Plus	Blood Plasma
PXD019909	8758	blood_cells_proteome	80	11,255,610	585,995	5.21 %	93,899	622	927	2,326,035	6,423		9	1	16,401	2021-11-16	33154365	Q Exactive HF-X	Blood Cells
PXD019909	8919	skin_cells_proteome	96	15,517,722	1,153,077	7.43 %	164,107	1,044	1,606	2,327,641	8,830		25	10	16,411	2021-11-16	33154365	Q Exactive HF-X	Skin
PXD019909	8847	skin_layers_proteome	144	22,635,618	1,266,049	5.59 %	122,948	3,354	3,902	2,331,543	6,892		25	24	16,435	2021-11-16	33154365	Q Exactive HF-X	Skin
PXD020130	8786	pancreas_SCAD_DiLeu-labeling	32	1,290,904	82,971	6.43 %	22,702	361	767	2,332,310	1,908		11	1	16,436	2021-11-16	33589611	Orbitrap Fusion Lumos	Pancreas
PXD020557	8554	Healthy_Control_Plasma_Depleted	20	1,290,890	135,377	10.49 %	8,794	70	157	2,332,467	630		1	0	16,436	2021-01-29	33228226	Q Exactive Plus	Blood Plasma
PXD020557	8567	Ovarian_Cancer_Plasma_Depleted	20	1,282,168	129,656	10.11 %	5,886	15	48	2,332,515	354			0	16,436	2021-01-29	33228226	Q Exactive Plus	Blood Plasma
PXD020727	8566	Plasma_Affinity-based-enrichment_ABA	12	901,004	44,566	4.95 %	7,237	122	368	2,332,883	284		1	0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD020727	8561	Plasma_Affinity-based-enrichment_ATP	12	854,028	33,001	3.86 %	4,378	45	127	2,333,010	211		1	0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD020727	8557	Plasma_Affinity-based-enrichment_cAMP	12	689,514	15,336	2.22 %	2,904	26	41	2,333,051	153		2	0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD020727	8552	Plasma_Affinity-based-enrichment_Ctrl	12	914,886	68,773	7.52 %	4,686	8	23	2,333,074	195			0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD020727	8545	Plasma_Affinity-based-enrichment_pTYR	12	883,834	39,106	4.42 %	5,349	97	160	2,333,234	201		2	0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD020727	8571	Plasma_Affinity-depletion_MARS14	12	959,712	50,218	5.23 %	4,829	9	22	2,333,256	223		2	0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD020727	8542	Plasma_depletion_Proteominer	10	757,582	35,647	4.71 %	6,116	20	43	2,333,299	284		8	0	16,436	2021-02-01	32824511	Orbitrap Exploris 480	Blood Plasma
PXD021482	8766	d283-med_proteome	82	6,238,393	1,330,746	21.33 %	171,339	12,121	20,188	2,353,487	9,134	4	571	93	16,529	2021-11-16	33210925	Orbitrap Fusion Lumos	Cancer Cell Lines, Brain
PXD021482	8848	u-118mg_proteome	78	5,190,310	1,045,541	20.14 %	129,995	8,130	10,830	2,364,317	8,239		218	15	16,544	2021-11-16	33210925	Orbitrap Fusion Lumos	Cancer Cell Lines, Brain
PXD021487	8906	cartilage_oa-t2d-neg_oa-t2d-pos	40	2,140,560	324,487	15.16 %	14,205	439	619	2,364,936	1,072		3	2	16,546	2021-11-16	33866785	Q Exactive	Other Anatomical Entities
PXD021521	8829	HUES8_embryonic_stem_cells_tmt	148	8,548,414	572,101	6.69 %	78,924	700	1,250	2,366,186	6,837		22	15	16,561	2021-11-16		Orbitrap Fusion Lumos	Non Cancer Cell Lines
PXD022296	8597	Plasma_COVID-19_Depleted	148	5,198,892	448,430	8.63 %	18,044	134	319	2,366,505	786		5	0	16,561	2021-04-13	33995121	Orbitrap Fusion	Blood Plasma
PXD022817	8592	Plasma_SARS-CoV-2-negativeCtrl_S-Trap	39	4,961,902	1,618,739	32.62 %	21,287	1,238	2,716	2,369,221	415			0	16,561	2021-04-13	33330890	Bruker BioTOF	Blood Plasma
PXD022817	8602	Plasma_SARS-CoV-2-positive_S-Trap	83	10,585,439	3,455,934	32.65 %	21,084	1,536	2,105	2,371,326	418		2	0	16,561	2021-04-13	33330890	Bruker BioTOF	Blood Plasma
PXD023650	8577	Plasma_highPH-HPLC_Frac_Microflow	98	1,712,446	187,601	10.96 %	52,169	2,677	3,809	2,375,135	1,962		58	1	16,562	2021-03-03	33596053	Q Exactive HF-X	Blood Plasma
PXD025261	8725	brain_ad-ctrl_tmt11	80	2,274,686	333,528	14.66 %	141,151	3,098	7,623	2,382,758	7,669		72	18	16,580	2021-11-16	32343560	Q Exactive HF	Brain
PXD025261	8915	brain_ad-ctrl_tmt16	80	2,276,704	281,875	12.38 %	105,561	686	1,693	2,384,451	6,732		26	3	16,583	2021-11-16	32343560	Q Exactive HF	Brain
PXD025261	8831	brain_ad-ctrl_tmt27	80	2,274,952	372,536	16.38 %	83,759	589	938	2,385,389	5,737		112	2	16,585	2021-11-16	32343560	Q Exactive HF	Brain
PXD015899,S013	8875	s013_ovariancancer_proteome_itraq	192	3,869,460	787,190	20.34 %	119,744	266	343	2,385,732	6,637		6	0	16,585	2021-11-15	24719451	LTQ Orbitrap Velos	Cancer, Ovary
PXD015905,PXD005353,S016,S022	8728	s016_coloncancer_proteome	735	6,733,937	2,394,721	35.56 %	54,257	26	36	2,385,768	4,484		1	0	16,585	2021-11-15	25043054	LTQ Orbitrap Velos	Cancer, Digestive System
PXD015905,PXD005353,S016,S022	8882	s016_rectalcancer_proteome	1,635	14,732,103	1,312,346	8.91 %	46,181	16	22	2,385,790	4,103		2	0	16,585	2021-11-15	25043054	LTQ Orbitrap Velos	Cancer, Digestive System
PXD015906,S023	8738	s023_coloncancer_ischemia_proteome_itraq	400	7,354,146	1,056,352	14.36 %	60,649	880	1,562	2,387,352	4,084		17	1	16,586	2021-11-15	25670172	Q Exactive	Cancer, Digestive System
S025	8894	s025_gastric_cancer_n-glyco_itraq-p1	1,168	99,984,145	3,160,783	3.16 %	41,187	6,062	9,735	2,397,087	2,808		74	7	16,593	2021-11-15	30645970	Q Exactive	Cancer, Digestive System
S025	8878	s025_gastric_cancer_n-glyco_itraq-p2	390	33,321,427	3,061,501	9.19 %	36,536	5,720	7,257	2,404,344	2,514		56	1	16,594	2021-11-30	30645970	Q Exactive	Cancer, Digestive System
S025	8735	s025_gastric_cancer_phospho-imac_itraq	1,560	250,977,306	4,570,758	1.82 %	59,030	2,089	6,446	2,410,790	5,433		31	4	16,598	2021-11-15	30645970	Q Exactive	Cancer, Digestive System
S025	8781	s025_gastric_cancer_proteome_itraq-p1	1,170	145,381,569	8,893,420	6.12 %	105,677	4,023	6,905	2,417,695	7,657		54	3	16,601	2021-11-15	30645970	Q Exactive	Cancer, Digestive System
S025	8733	s025_gastric_cancer_proteome_itraq-p2	910	113,230,281	9,435,399	8.33 %	129,962	4,607	6,279	2,423,974	8,177		43	6	16,607	2021-12-01		Q Exactive	Cancer, Digestive System
S025	8841	s025_gastric_cancer_proteome_itraq-p3	520	65,527,506	8,530,693	13.02 %	101,283	4,193	6,207	2,430,181	7,609		58	4	16,611	2021-12-02		Q Exactive	Cancer, Digestive System
S025	8885	s025_gastric_cancer_proteome_itraq-p4	520	65,419,281	8,404,019	12.85 %	99,638	4,469	5,528	2,435,709	7,482		59	2	16,613	2021-12-07		Q Exactive	Cancer, Digestive System
PXD015913,S034	8920	s034_oral_squamous_cell_carcinoma_itraq	1,360	14,279,948	4,930,031	34.52 %	105,086	1,216	1,609	2,437,318	6,153		12	0	16,613	2021-11-15	28878238	Orbitrap Elite	Cancer, Other Anatomical Entities
